x,predicted,std.error,conf.low,conf.high,group
No,14.905416831569925,0.6191782370843174,13.69184978687366,16.11898387626619,Survey 2
No,12.515239006477714,0.6205302475390013,11.299022069983547,13.73145594297188,Survey 3
"Yes, unwell at home",15.423854971515222,0.3393923608478286,14.758658167625457,16.08905177540499,Survey 2
"Yes, unwell at home",12.185441901684785,0.353919277907582,11.491772863551502,12.879110939818068,Survey 3
"Yes, unwell and required hospital",17.228775680911667,0.5039230452136332,16.241104661313198,18.216446700510136,Survey 2
"Yes, unwell and required hospital",13.3536441473915,0.4873935059210683,12.398370429487498,14.308917865295504,Survey 3
"Yes, unwell and required ICU",17.867644408488935,0.6694802212821347,16.555487286414046,19.179801530563825,Survey 2
"Yes, unwell and required ICU",14.401957717947404,0.5782562989680834,13.268596198136535,15.535319237758273,Survey 3
"Yes, died",19.155747022669935,0.629876007860523,17.92121273253744,20.39028131280243,Survey 2
"Yes, died",15.788303971912832,0.616670497114713,14.579652007239584,16.99695593658608,Survey 3
