x,predicted,std.error,conf.low,conf.high,group
anaes,15.265238813762872,0.5118980578599454,14.26193705660138,16.268540570924365,Survey 2
anaes,11.830351445749168,0.5118980578599405,10.827049688587683,12.833653202910652,Survey 3
anaes+ICU,17.547054682220725,0.9905292960028987,15.60565293642323,19.48845642801822,Survey 2
anaes+ICU,14.924024409988053,0.9821693861496831,12.999007786416861,16.849041033559246,Survey 3
ED,16.710622729655338,0.3673766555800655,15.990577715957635,17.43066774335304,Survey 2
ED,13.53870019931556,0.3673161703512019,12.818773734488026,14.258626664143094,Survey 3
ICU,16.714551546448163,0.8869635030400506,14.976135024888181,18.452968068008143,Survey 2
ICU,13.545155812174427,0.8903130031378055,11.800174391056633,15.29013723329222,Survey 3
Other,17.42437379378995,1.6778289275926301,14.135889523488935,20.712858064090966,Survey 2
Other,15.17739158512459,1.6720968509436192,11.90014197861226,18.454641191636924,Survey 3
