x,predicted,std.error,conf.low,conf.high,group
Hourly,25.55567058913246,4.296695652699836,17.134301857310966,33.977039320953956,Survey 2
Hourly,23.922716442492906,4.194910069017488,15.700843788834199,32.14458909615161,Survey 3
Up to twice a day,20.59550367337269,1.3950006076395438,17.861352723987693,23.329654622757687,Survey 2
Up to twice a day,16.040221830397858,1.4131711606597974,13.270457251513989,18.809986409281727,Survey 3
Daily,19.04461131296074,0.6269160164613011,17.81587849936527,20.27334412655621,Survey 2
Daily,15.880302481144732,0.6246505471510904,14.656009905805355,17.104595056484108,Survey 3
Several times a week,16.01184727749304,0.4941880635818032,15.043256471283115,16.980438083702964,Survey 2
Several times a week,13.079254445045562,0.49464864169608325,12.10976092231958,14.048747967771543,Survey 3
Weekly,15.18079854439425,0.5773190040173429,14.049274088929723,16.312322999858775,Survey 2
Weekly,12.053573383513099,0.5742294982072841,10.928104248166315,13.179042518859882,Survey 3
Less than weekly,14.043774215095542,0.7007984793868103,12.670234435076958,15.417313995114126,Survey 2
Less than weekly,11.260467739965579,0.7003624043063738,9.887782651399206,12.633152828531951,Survey 3
Never,15.620682108435426,0.8239122537752008,14.005843764614808,17.235520452256043,Survey 2
Never,11.6153216449162,0.8246051006540447,9.999125346166247,13.231517943666153,Survey 3
