x,predicted,std.error,conf.low,conf.high,group
Significantly worse than before Covid-19,15.104055358295195,0.23540027878373118,14.642679289928394,15.565431426661997,Survey 1
Significantly worse than before Covid-19,14.30827126065795,0.2017197922212235,13.91290773293545,14.70363478838045,Survey 2
Significantly worse than before Covid-19,14.315292600988675,0.20879027825201035,13.906071175292638,14.724514026684712,Survey 3
Slightly worse than before Covid-19,14.265359330510378,0.138023118906137,13.99483898842046,14.535879672600297,Survey 1
Slightly worse than before Covid-19,13.20300841599091,0.1324551344154876,12.943401122969142,13.462615709012677,Survey 2
Slightly worse than before Covid-19,12.929319756254387,0.13519626312085659,12.664339949693106,13.194299562815667,Survey 3
The same as before Covid-19,13.07239016965009,0.13556755117632152,12.80668265187221,13.33809768742797,Survey 1
The same as before Covid-19,12.870771049025299,0.16959729963483805,12.538366449865768,13.20317564818483,Survey 2
The same as before Covid-19,12.393455350344773,0.16060417200705582,12.078676957444069,12.708233743245477,Survey 3
Slightly better than before Covid-19,12.477476619515311,0.3070927420526601,11.875585905178449,13.079367333852174,Survey 1
Slightly better than before Covid-19,12.41145457273064,0.23634894810134988,11.948219146668068,12.874689998793214,Survey 2
Slightly better than before Covid-19,12.34987839581319,0.2520012700275927,11.855964982500756,12.843791809125625,Survey 3
Significantly better than before Covid-19,12.458741320539275,0.7907198806474424,10.908958832610478,14.008523808468071,Survey 1
Significantly better than before Covid-19,11.72746105177226,0.47453452784186323,10.797390467781488,12.65753163576303,Survey 2
Significantly better than before Covid-19,11.293866667947187,0.5705582886063876,10.175592971197858,12.412140364696516,Survey 3
