x,predicted,std.error,conf.low,conf.high,group
English / Welsh / Scottish / Northern Irish / British,13.717256603797594,0.12365979325545713,13.474887862681229,13.95962534491396,Survey 1
English / Welsh / Scottish / Northern Irish / British,13.013641999868264,0.12380143849007116,12.770995639193474,13.256288360543055,Survey 2
English / Welsh / Scottish / Northern Irish / British,12.716747023849324,0.12476155738321602,12.472218864723093,12.961275182975555,Survey 3
Irish,13.218899900970735,0.39528375284761746,12.444157981715573,13.993641820225896,Survey 1
Irish,12.556513343197084,0.39448775412804565,11.783331552764022,13.329695133630146,Survey 2
Irish,12.542881479437629,0.3967146630506534,11.765335027719406,13.320427931155852,Survey 3
Any other White background,13.7944738709805,0.36526777603430893,13.078562185240212,14.510385556720788,Survey 1
Any other White background,13.621165581114218,0.36760821531735954,12.900666718671147,14.341664443557288,Survey 2
Any other White background,13.306594956032026,0.3681869606181436,12.584961773643197,14.028228138420854,Survey 3
White and Black Caribbean,9.8888888888889,1.7760326000256088,6.407928957469677,13.369848820308123,Survey 1
White and Black Caribbean,11.000000000000002,1.7760326000256086,7.519040068580779,14.480959931419225,Survey 2
White and Black Caribbean,11.222222222222225,1.7760326000256081,7.741262290803003,14.703182153641446,Survey 3
White and Black African,14.624999999999993,1.332024450019206,12.014280051435577,17.23571994856441,Survey 1
White and Black African,13.937499999999998,1.3320244500192064,11.32678005143558,16.548219948564416,Survey 2
White and Black African,11.676698633917324,1.360115614118339,9.010921015434802,14.342476252399846,Survey 3
White and Asian,13.157207554765945,1.05130840994821,11.096680934623382,15.217734174908507,Survey 1
White and Asian,12.037037037037043,1.0253928997143364,10.027303883593852,14.046770190480235,Survey 2
White and Asian,12.65707385151026,1.0513084099482097,10.5965472313677,14.71760047165282,Survey 3
Any other Mixed / Multiple ethnic background,12.835910365967909,0.936730233306726,10.999952845456924,14.671867886478893,Survey 1
Any other Mixed / Multiple ethnic background,11.780465869171907,0.9676177075709801,9.883970011529577,13.676961726814238,Survey 2
Any other Mixed / Multiple ethnic background,12.226783932066581,0.9567497442672662,10.351588891084834,14.101978973048329,Survey 3
Indian,14.737435276957966,0.3337727110769485,14.083252784224854,15.391617769691077,Survey 1
Indian,14.354624501369061,0.33595181585034234,13.696171041761557,15.013077960976565,Survey 2
Indian,14.101610386054887,0.33866626109858716,13.437836711522818,14.765384060586955,Survey 3
Pakistani,13.918233641147088,0.6427909810010796,12.658386468797802,15.178080813496374,Survey 1
Pakistani,14.41758001581222,0.6490552553816679,13.145455091287705,15.689704940336735,Survey 2
Pakistani,13.720843622912696,0.6427909810010801,12.460996450563409,14.980690795261983,Survey 3
Bangladeshi,10.962300530990762,1.6570410245333649,7.714559802000014,14.210041259981509,Survey 1
Bangladeshi,13.545454545454541,1.6064819317429884,10.396807817423952,16.69410127348513,Survey 2
Bangladeshi,12.272727272727268,1.6064819317429877,9.12408054469668,15.421374000757856,Survey 3
Chinese,13.595365311474248,0.7075594208120296,12.20857432976065,14.982156293187847,Survey 1
Chinese,13.171020659910859,0.7075594208120295,11.78422967819726,14.557811641624458,Survey 2
Chinese,12.926688425010004,0.7159983223288744,11.52335750025431,14.3300193497657,Survey 3
Any other Asian background,12.831341245645561,0.6194986157194251,11.617146270363069,14.045536220928053,Survey 1
Any other Asian background,12.562576053822761,0.6164341327665102,11.35438735475922,13.770764752886302,Survey 2
Any other Asian background,12.612982390279507,0.6194986157194253,11.398787414997015,13.827177365562,Survey 3
African,12.316416017419668,0.7345567319783836,10.876711278140595,13.75612075669874,Survey 1
African,12.719558884075635,0.7350698331026702,11.278848485072533,14.160269283078737,Survey 2
African,11.552789928995644,0.7345567319783841,10.11308518971657,12.992494668274718,Survey 3
Caribbean,14.75,1.883767042629725,11.05788444118221,18.44211555881779,Survey 1
Caribbean,12.932054643306916,2.074808847603395,8.86550402719921,16.998605259414624,Survey 2
Caribbean,10.749999999999996,1.883767042629725,7.057884441182208,14.442115558817786,Survey 3
Any other Black / African / Caribbean background,8.968140511360664,4.823831970740314,-0.4863964187632206,18.42267744148455,Survey 1
Any other Black / African / Caribbean background,16.499999999999993,3.767534085259447,9.11576888236442,23.884231117635565,Survey 2
Any other Black / African / Caribbean background,19.499999999999993,3.7675340852594483,12.115768882364417,26.88423111763557,Survey 3
Arab,13.966971972116575,0.9464475236617664,12.111968912482393,15.821975031750757,Survey 1
Arab,13.212121212121206,0.9275027757400842,11.39424917610971,15.029993248132701,Survey 2
Arab,12.729949224796789,0.9464475236617664,10.874946165162607,14.58495228443097,Survey 3
Any other ethnic group,15.421052631578938,1.2223494669387505,13.025291699857254,17.81681356330062,Survey 1
Any other ethnic group,15.368421052631573,1.2223494669387507,12.97266012090989,17.764181984353257,Survey 2
Any other ethnic group,15.315789473684204,1.2223494669387507,12.92002854196252,17.711550405405887,Survey 3
Prefer not to disclose,14.714285714285722,0.8221433394775065,13.102914378780323,16.325657049791122,Survey 1
Prefer not to disclose,14.214285714285715,0.8221433394775067,12.602914378780316,15.825657049791115,Survey 2
Prefer not to disclose,13.879425062724444,0.8285286892316495,12.255538671672232,15.503311453776655,Survey 3
